Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
Guinée équatoriale,GNQ,Émissions de CO2 (tonnes métriques par habitant),"0,087269698","8,907241536",0.0872696983519426,8.9072415363595
Grèce,GRC,Émissions de CO2 (tonnes métriques par habitant),"1,128920482","7,556057769",1.12892048165296,7.55605776856022
Grenade,GRD,Émissions de CO2 (tonnes métriques par habitant),"0,244844816","2,408137432",0.244844815882307,2.40813743218807
Groenland,GRL,Émissions de CO2 (tonnes métriques par habitant),"6,882676923","12,44034101",6.88267692307692,12.4403410089647
Guatemala,GTM,Émissions de CO2 (tonnes métriques par habitant),"0,326049925","0,748055056",0.326049925440121,0.748055056454528
Guam,GUM,Émissions de CO2 (tonnes métriques par habitant),,,,
Guyane,GUY,Émissions de CO2 (tonnes métriques par habitant),"1,169858673","2,357722028",1.16985867265013,2.35772202840916
Revenu élevé,HIC,Émissions de CO2 (tonnes métriques par habitant),"7,528170708","11,07028048",7.52817070768231,11.0702804825437
"Chine, RAS de Hong Kong",HKG,Émissions de CO2 (tonnes métriques par habitant),"0,960982311","5,695268539",0.960982310797388,5.69526853894451
Honduras,HND,Émissions de CO2 (tonnes métriques par habitant),"0,307669104","1,103745053",0.307669103990195,1.10374505308333
Pays pauvres très endettés (PPTE),HPC,Émissions de CO2 (tonnes métriques par habitant),"0,119892056","0,230193318",0.119892056425893,0.230193317551096
Croatie,HRV,Émissions de CO2 (tonnes métriques par habitant),,"4,801530011",,4.80153001129275
Haïti,HTI,Émissions de CO2 (tonnes métriques par habitant),"0,073981936","0,217962048",0.0739819355639705,0.217962047888149
Hongrie,HUN,Émissions de CO2 (tonnes métriques par habitant),"4,544465241","4,862989931",4.54446524112109,4.86298993143314
Indonésie,IDN,Émissions de CO2 (tonnes métriques par habitant),"0,243805292","2,303780983",0.243805291731486,2.30378098280951
Île de Man,IMN,Émissions de CO2 (tonnes métriques par habitant),,,,
Inde,IND,Émissions de CO2 (tonnes métriques par habitant),"0,268161407","1,662873483",0.26816140743122,1.66287348286691
Non classifié,INX,Émissions de CO2 (tonnes métriques par habitant),,,,
Irlande,IRL,Émissions de CO2 (tonnes métriques par habitant),"3,952726791","7,880759326",3.95272679063848,7.88075932628823
"Iran, République islamique d’",IRN,Émissions de CO2 (tonnes métriques par habitant),"1,706877306","7,802145093",1.70687730649309,7.80214509349436
Iraq,IRQ,Émissions de CO2 (tonnes métriques par habitant),"1,133839678","4,20163513",1.1338396783762,4.20163513007514
Islande,ISL,Émissions de CO2 (tonnes métriques par habitant),"6,913193297","5,896828979",6.91319329741306,5.89682897929244
Israël,ISR,Émissions de CO2 (tonnes métriques par habitant),"3,059851846","8,952413531",3.05985184624554,8.95241353112365
Italie,ITA,Émissions de CO2 (tonnes métriques par habitant),"2,178444772","6,702557614",2.1784447715823,6.70255761383033
Jamaïque,JAM,Émissions de CO2 (tonnes métriques par habitant),"0,902679123","2,872655693",0.902679123365641,2.87265569267489
Jordanie,JOR,Émissions de CO2 (tonnes métriques par habitant),"0,881991706","3,601147064",0.881991706161137,3.60114706358194
Japon,JPN,Émissions de CO2 (tonnes métriques par habitant),"2,516537519","9,291834303",2.51653751935718,9.29183430343302
Kazakhstan,KAZ,Émissions de CO2 (tonnes métriques par habitant),,"15,81009754",,15.8100975441818
Kenya,KEN,Émissions de CO2 (tonnes métriques par habitant),"0,299496881","0,327569171",0.29949688110701,0.327569171129451
