ID,Name,TYPE IRIS,POP 2013,POP homme,POP femme,POP_inf19a,POP_20_64a,POP_sup65a,% homme,% femme,% inf19a,% 20_64a,% sup65a
920070116,QUARTIER 16,H,2 118,971,1 147,521,1 297,300,"45,85","54,15","24,60","61,24","14,16"
920070111,QUARTIER 11,H,2 703,1 257,1 445,632,1 638,433,"46,50","53,46","23,38","60,60","16,02"
920070105,QUARTIER 5,H,2 530,1 170,1 360,809,1 294,426,"46,25","53,75","31,98","51,15","16,84"
920070110,QUARTIER 10,H,2 213,985,1 229,594,1 257,362,"44,51","55,54","26,84","56,80","16,36"
920070106,QUARTIER 6,H,2 216,1 030,1 186,496,1 371,349,"46,48","53,52","22,38","61,87","15,75"
920070109,QUARTIER 9,H,3 026,1 519,1 507,787,1 956,283,"50,20","49,80","26,01","64,64","9,35"
920070108,QUARTIER 8,H,3 103,1 436,1 666,792,1 883,427,"46,28","53,69","25,52","60,68","13,76"
920070115,QUARTIER 15,H,2 038,965,1 073,588,1 235,215,"47,35","52,65","28,85","60,60","10,55"
920070107,QUARTIER 7,H,2 745,1 259,1 486,842,1 598,305,"45,87","54,13","30,67","58,21","11,11"
920070101,QUARTIER 1,H,2 650,1 384,1 266,626,1 674,350,"52,23","47,77","23,62","63,17","13,21"
920070112,QUARTIER 12,H,1 978,931,1 046,503,1 223,252,"47,07","52,88","25,43","61,83","12,74"
920070113,QUARTIER 13,H,1 740,800,940,460,1 055,226,"45,98","54,02","26,44","60,63","12,99"
920090101,LEPINE-BINET,H,1 837,885,951,486,1 128,223,"48,18","51,77","26,46","61,40","12,14"
920090102,GLATZ-MIVIERE,H,1 806,895,911,441,1 090,276,"49,56","50,44","24,42","60,35","15,28"
920090108,DEROULEDE-LECLERC-ALBERT,H,2 723,1 277,1 446,640,1 682,401,"46,90","53,10","23,50","61,77","14,73"
920090103,GUYOT-DE GAULLE,H,3 063,1 475,1 588,953,1 853,258,"48,16","51,84","31,11","60,50","8,42"
920090109,DUFLOS-GERALDY,H,1 896,898,999,476,1 110,310,"47,36","52,69","25,11","58,54","16,35"
920090110,JAURES-VAUDREUIL,H,2 223,1 052,1 171,504,1 331,388,"47,32","52,68","22,67","59,87","17,45"
920090105,PAIX-ETIENNE D'ORVES,H,2 393,1 119,1 274,578,1 408,408,"46,76","53,24","24,15","58,84","17,05"
920090106,HUGO-BEL AIR,H,2 545,1 271,1 274,755,1 512,279,"49,94","50,06","29,67","59,41","10,96"
920090112,FAIDHERBE-PASTEUR,H,3 417,1 550,1 867,949,2 151,316,"45,36","54,64","27,77","62,95","9,25"
920090111,JAURES-LITOLFF,H,2 142,969,1 173,500,1 250,392,"45,24","54,76","23,34","58,36","18,30"
920090104,CHEFSON-DE GAULLE,H,2 398,1 062,1 336,662,1 425,311,"44,29","55,71","27,61","59,42","12,97"
920090107,VERDUN-LECONTE,D,2 117,988,1 130,540,1 235,343,"46,67","53,38","25,51","58,34","16,20"
920120701,X 1,H,2 448,1 141,1 307,504,1 519,424,"46,61","53,39","20,59","62,05","17,32"
920120206,DENFERT-ROCHEREAU 6,H,3 390,1 587,1 803,770,2 207,413,"46,81","53,19","22,71","65,10","12,18"
920120304,CENTRE VILLE 4,H,1 910,944,966,358,1 216,335,"49,42","50,58","18,74","63,66","17,54"
920120501,RENAULT 1,H,2 681,1 275,1 406,602,1 713,366,"47,56","52,44","22,45","63,89","13,65"
920120105,SALLE DES FETES 5,H,3 026,1 533,1 493,731,1 980,315,"50,66","49,34","24,16","65,43","10,41"
920120504,RENAULT 4,H,2 780,1 302,1 478,459,1 916,406,"46,83","53,17","16,51","68,92","14,60"
920120303,CENTRE VILLE 3,H,6 309,3 188,3 121,1 595,4 073,640,"50,53","49,47","25,28","64,56","10,14"
920120602,PIERRE GRENIER 2,H,2 917,1 357,1 560,702,1 811,404,"46,52","53,48","24,07","62,08","13,85"
920120301,CENTRE VILLE 1,H,3 350,1 503,1 847,813,2 127,410,"44,87","55,13","24,27","63,49","12,24"
920120705,X 5,H,2 185,1 016,1 169,480,1 364,341,"46,50","53,50","21,97","62,43","15,61"
920120102,SALLE DES FETES 2,H,2 810,1 228,1 582,625,1 434,751,"43,70","56,30","22,24","51,03","26,73"
920120101,SALLE DES FETES 1,H,2 841,1 352,1 489,791,1 704,346,"47,59","52,41","27,84","59,98","12,18"
920120403,MARECHAL JUIN 3,H,2 321,1 076,1 245,442,1 546,333,"46,36","53,64","19,04","66,61","14,35"
920120707,X 7,H,2 177,1 010,1 168,476,1 418,283,"46,39","53,65","21,86","65,14","13,00"
920120207,DENFERT-ROCHEREAU 7,H,2 435,1 160,1 275,620,1 433,382,"47,64","52,36","25,46","58,85","15,69"
920120208,DENFERT-ROCHEREAU 8,H,2 968,1 408,1 560,679,1 899,390,"47,44","52,56","22,88","63,98","13,14"
920120103,SALLE DES FETES 3,H,2 337,1 046,1 290,543,1 449,344,"44,76","55,20","23,23","62,00","14,72"
920120302,CENTRE VILLE 2,H,3 767,1 910,1 857,853,2 496,417,"50,70","49,30","22,64","66,26","11,07"
920120201,DENFERT-ROCHEREAU 1,H,2 198,973,1 225,390,1 377,431,"44,27","55,73","17,74","62,65","19,61"
920120506,RENAULT 6,H,2 974,1 441,1 533,647,1 930,398,"48,45","51,55","21,76","64,90","13,38"
920120505,RENAULT 5,H,2 609,1 161,1 448,624,1 623,363,"44,50","55,50","23,92","62,21","13,91"
920120603,PIERRE GRENIER 3,H,3 886,1 792,2 094,751,2 453,682,"46,11","53,89","19,33","63,12","17,55"
920120203,DENFERT-ROCHEREAU 3,H,3 370,1 596,1 774,725,1 929,716,"47,36","52,64","21,51","57,24","21,25"
920120406,MARECHAL JUIN 6,H,2 794,1 290,1 504,626,1 742,425,"46,17","53,83","22,41","62,35","15,21"
920120601,PIERRE GRENIER 1,H,3 889,1 816,2 073,852,2 177,860,"46,70","53,30","21,91","55,98","22,11"
920120702,X 2,H,2 388,1 067,1 321,489,1 370,530,"44,68","55,32","20,48","57,37","22,19"
920120502,RENAULT 2,H,2 826,1 304,1 521,644,1 795,387,"46,14","53,82","22,79","63,52","13,69"
920120704,X 4,H,2 154,1 015,1 139,482,1 270,402,"47,12","52,88","22,38","58,96","18,66"
920120706,X 6,H,2 341,1 112,1 229,569,1 290,482,"47,50","52,50","24,31","55,10","20,59"
920120305,CENTRE VILLE 5,H,1 875,915,959,405,1 177,293,"48,80","51,15","21,60","62,77","15,63"
920120405,MARECHAL JUIN 5,H,2 671,1 358,1 313,429,1 790,453,"50,84","49,16","16,06","67,02","16,96"
920120107,SALLE DES FETES 7,H,2 470,1 099,1 371,483,1 308,679,"44,49","55,51","19,55","52,96","27,49"
920120402,MARECHAL JUIN 2,H,2 150,908,1 243,633,1 158,359,"42,23","57,81","29,44","53,86","16,70"
920120106,SALLE DES FETES 6,H,2 470,1 171,1 299,547,1 668,255,"47,41","52,59","22,15","67,53","10,32"
920120703,X 3,H,1 771,800,971,362,823,586,"45,17","54,83","20,44","46,47","33,09"
920120202,DENFERT-ROCHEREAU 2,H,2 451,1 137,1 313,506,1 537,407,"46,39","53,57","20,64","62,71","16,61"
920120204,DENFERT-ROCHEREAU 4,H,2 718,1 316,1 402,524,1 898,296,"48,42","51,58","19,28","69,83","10,89"
920120205,DENFERT-ROCHEREAU 5,H,3 308,1 523,1 784,762,2 104,442,"46,04","53,93","23,04","63,60","13,36"
920120401,MARECHAL JUIN 1,H,3 218,1 457,1 761,654,2 049,515,"45,28","54,72","20,32","63,67","16,00"
920120604,PIERRE GRENIER 4,H,2 735,1 228,1 506,630,1 732,373,"44,90","55,06","23,03","63,33","13,64"
920120404,MARECHAL JUIN 4,H,2 310,993,1 316,400,1 547,362,"42,99","56,97","17,32","66,97","15,67"
920120503,RENAULT 3,H,2 568,1 206,1 363,479,1 691,398,"46,96","53,08","18,65","65,85","15,50"
920140104,LE CLOS DU LUXEMBOURG_CENTRE VILLE,H,3 168,1 513,1 655,634,1 967,568,"47,76","52,24","20,01","62,09","17,93"
920140103,LE PORT GALAND,H,2 390,1 151,1 240,502,1 466,422,"48,16","51,88","21,00","61,34","17,66"
920140102,LES BLAGIS,H,1 967,891,1 076,484,1 087,396,"45,30","54,70","24,61","55,26","20,13"
920140105,MIREBEAU,H,2 767,1 306,1 461,700,1 578,489,"47,20","52,80","25,30","57,03","17,67"
920140101,LES BAS COQUARTS,H,2 029,913,1 116,604,1 114,311,"45,00","55,00","29,77","54,90","15,33"
920140108,LE PETIT CHAMBORD,H,2 704,1 351,1 353,707,1 591,405,"49,96","50,04","26,15","58,84","14,98"
920140106,LA FAIENCERIE_LE CLOS SAINT-CYR,H,2 669,1 251,1 417,554,1 456,659,"46,87","53,09","20,76","54,55","24,69"
920140107,LE PAVE DE L'HAY,H,2 017,874,1 143,432,1 079,506,"43,33","56,67","21,42","53,50","25,09"
920190109,PETIT CHATENAY,H,2 851,1 355,1 496,812,1 794,245,"47,53","52,47","28,48","62,93","8,59"
920190106,BUTTE ROUGE 1,H,2 748,1 289,1 459,826,1 604,318,"46,91","53,09","30,06","58,37","11,57"
920190110,VOLTAIRE,H,2 368,1 079,1 289,519,1 542,308,"45,57","54,43","21,92","65,12","13,01"
920190111,CROIX BLANCHE,H,2 420,1 512,908,416,1 786,218,"62,48","37,52","17,19","73,80","9,01"
920190105,DIVISION LECLERC,H,1 933,948,985,601,1 240,93,"49,04","50,96","31,09","64,15","4,81"
920190113,FAULOTTE,H,2 425,1 152,1 273,588,1 319,518,"47,51","52,49","24,25","54,39","21,36"
920190101,MALABRY,H,1 720,759,962,378,934,409,"44,13","55,93","21,98","54,30","23,78"
920190104,HOUSSIERES,H,4 637,2 334,2 303,1 301,2 884,452,"50,33","49,67","28,06","62,20","9,75"
920190114,COLBERT,H,1 657,776,881,405,888,364,"46,83","53,17","24,44","53,59","21,97"
920190112,SEIGNELAY,H,1 855,870,985,408,1 091,356,"46,90","53,10","21,99","58,81","19,19"
920190103,AULNAY,H,1 613,792,821,409,927,277,"49,10","50,90","25,36","57,47","17,17"
920190107,BUTTE ROUGE 2,H,2 582,1 208,1 374,823,1 481,278,"46,79","53,21","31,87","57,36","10,77"
920190108,BUTTE ROUGE 3,H,2 102,972,1 130,598,1 243,261,"46,24","53,76","28,45","59,13","12,42"
920190102,ROBINSON,H,1 710,788,922,349,985,377,"46,08","53,92","20,41","57,60","22,05"
920200109,PARC,H,4 582,2 136,2 447,1 074,2 922,587,"46,62","53,40","23,44","63,77","12,81"
920200107,MARCEL DORET,H,4 471,2 151,2 320,1 154,2 740,577,"48,11","51,89","25,81","61,28","12,91"
920200104,GUY MOQUET,H,2 437,1 108,1 329,613,1 541,283,"45,47","54,53","25,15","63,23","11,61"
920200101,REPUBLIQUE,H,4 685,2 176,2 509,1 211,3 102,372,"46,45","53,55","25,85","66,21","7,94"
920200102,GATINOT,H,2 516,1 212,1 304,552,1 536,429,"48,17","51,83","21,94","61,05","17,05"
920200112,SABLONS 2,H,3 802,1 772,2 030,880,2 291,632,"46,61","53,39","23,15","60,26","16,62"
920200106,ROISSYS,H,3 163,1 528,1 634,853,1 863,447,"48,31","51,66","26,97","58,90","14,13"
920200105,STADE,H,2 315,1 122,1 193,553,1 501,262,"48,47","51,53","23,89","64,84","11,32"
920200108,PONCEAU,H,2 774,1 267,1 508,672,1 721,382,"45,67","54,36","24,22","62,04","13,77"
920200103,GUYNEMER,H,2 803,1 226,1 577,580,1 872,350,"43,74","56,26","20,69","66,79","12,49"
920200111,SABLONS 1,H,2 416,1 175,1 241,630,1 619,167,"48,63","51,37","26,08","67,01","6,91"
920220103,IRIS NO 0103,H,2 546,1 201,1 345,690,1 408,448,"47,17","52,83","27,10","55,30","17,60"
920220104,IRIS NO 0104,H,2 323,1 200,1 123,615,1 364,344,"51,66","48,34","26,47","58,72","14,81"
920220108,IRIS NO 0108,H,2 016,954,1 063,408,1 314,295,"47,32","52,73","20,24","65,18","14,63"
920220109,IRIS NO 0109,H,1 830,931,900,429,1 066,335,"50,87","49,18","23,44","58,25","18,31"
920220102,IRIS NO 0102,H,2 384,1 191,1 194,552,1 541,291,"49,96","50,08","23,15","64,64","12,21"
920220107,IRIS NO 0107,H,2 069,1 000,1 069,437,1 245,387,"48,33","51,67","21,12","60,17","18,70"
920220105,IRIS NO 0105,H,2 003,943,1 059,468,1 317,218,"47,08","52,87","23,36","65,75","10,88"
920220101,IRIS NO 0101,H,2 722,1 299,1 423,688,1 423,610,"47,72","52,28","25,28","52,28","22,41"
920220106,IRIS NO 0106,H,1 823,903,920,489,1 086,248,"49,53","50,47","26,82","59,57","13,60"
920230201,PERCY 1,H,2 639,1 259,1 380,714,1 577,348,"47,71","52,29","27,06","59,76","13,19"
920230506,PETIT CLAMART 6,H,1 963,970,993,405,1 144,413,"49,41","50,59","20,63","58,28","21,04"
920230503,PETIT CLAMART 3,H,1 939,833,1 106,516,978,445,"42,96","57,04","26,61","50,44","22,95"
920230101,CENTRE VILLE 1,H,2 142,1 025,1 117,539,1 116,487,"47,85","52,15","25,16","52,10","22,74"
920230203,PERCY 3,H,2 450,1 162,1 288,505,1 490,456,"47,43","52,57","20,61","60,82","18,61"
920230401,JARDIN PARISIEN 1,H,2 886,1 361,1 525,748,1 681,457,"47,16","52,84","25,92","58,25","15,84"
920230302,LA GARE 2,H,2 221,1 032,1 190,497,1 390,335,"46,47","53,58","22,38","62,58","15,08"
920230502,PETIT CLAMART 2,H,2 466,1 186,1 280,695,1 469,302,"48,09","51,91","28,18","59,57","12,25"
920230504,PETIT CLAMART 4,H,2 551,1 220,1 331,927,1 423,201,"47,82","52,18","36,34","55,78","7,88"
920230202,PERCY 2,H,3 001,1 369,1 632,661,1 708,632,"45,62","54,38","22,03","56,91","21,06"
920230102,CENTRE VILLE 2,H,2 807,1 317,1 490,758,1 627,421,"46,92","53,08","27,00","57,96","15,00"
920230304,LA GARE 4,H,2 159,1 051,1 108,550,1 196,414,"48,68","51,32","25,47","55,40","19,18"
920230505,PETIT CLAMART 5,H,2 683,1 173,1 510,711,1 542,430,"43,72","56,28","26,50","57,47","16,03"
920230301,LA GARE 1,H,2 337,1 155,1 181,520,1 495,322,"49,42","50,53","22,25","63,97","13,78"
920230507,PETIT CLAMART 7,H,1 777,862,915,404,1 102,271,"48,51","51,49","22,73","62,01","15,25"
920230402,JARDIN PARISIEN 2,H,2 519,1 289,1 230,564,1 459,496,"51,17","48,83","22,39","57,92","19,69"
920230105,CENTRE VILLE 5,H,2 858,1 429,1 429,726,1 661,471,"50,00","50,00","25,40","58,12","16,48"
920230104,CENTRE VILLE 4,H,4 210,2 002,2 208,1 056,2 402,752,"47,55","52,45","25,08","57,05","17,86"
920230103,CENTRE VILLE 3,H,2 226,1 030,1 196,571,1 352,304,"46,27","53,73","25,65","60,74","13,66"
920230501,PETIT CLAMART 1,H,2 106,1 000,1 106,699,1 189,218,"47,48","52,52","33,19","56,46","10,35"
920230303,LA GARE 3,H,2 264,1 175,1 089,529,1 359,376,"51,90","48,10","23,37","60,03","16,61"
920240404,SANZILLON,H,2 451,1 195,1 255,773,1 456,221,"48,76","51,20","31,54","59,40","9,02"
920240203,RUE DU PORT,H,2 445,1 171,1 274,600,1 582,263,"47,89","52,11","24,54","64,70","10,76"
920240303,BATELIERS,H,1 614,772,842,416,981,217,"47,83","52,17","25,77","60,78","13,44"
920240402,MAISON DU PEUPLE,H,2 352,1 134,1 218,492,1 610,250,"48,21","51,79","20,92","68,45","10,63"
920240202,BAC D'ASNIERES-BEREGOVOY,H,2 145,1 144,1 000,527,1 483,134,"53,33","46,62","24,57","69,14","6,25"
920240301,QUARTIER NORD,H,2 755,1 212,1 543,857,1 482,416,"43,99","56,01","31,11","53,79","15,10"
920240503,CHANCE-MILLY,H,2 327,1 096,1 231,480,1 567,279,"47,10","52,90","20,63","67,34","11,99"
920240405,MOREL,H,2 657,1 275,1 383,723,1 688,246,"47,99","52,05","27,21","63,53","9,26"
920240104,S.N.C.F,H,3 329,1 697,1 632,741,2 333,254,"50,98","49,02","22,26","70,08","7,63"
920240201,TEINTURIERS,H,2 651,1 242,1 408,655,1 603,393,"46,85","53,11","24,71","60,47","14,82"
920240602,GAMBETTA,H,3 325,1 486,1 838,624,2 161,540,"44,69","55,28","18,77","64,99","16,24"
920240101,VENDOME,H,2 229,1 126,1 104,403,1 538,288,"50,52","49,53","18,08","69,00","12,92"
920240302,GABRIEL PERI,H,1 593,803,790,330,1 074,189,"50,41","49,59","20,72","67,42","11,86"
920240103,CENTRE-VILLE,H,2 617,1 276,1 341,548,1 811,259,"48,76","51,24","20,94","69,20","9,90"
920240403,KLOCK,H,2 095,1 103,992,421,1 517,156,"52,65","47,35","20,10","72,41","7,45"
920240501,ENTREE DE VILLE,H,1 825,1 081,744,397,1 205,223,"59,23","40,77","21,75","66,03","12,22"
920240601,PALLOY-PAYMAL,H,4 526,2 011,2 514,1 220,2 854,452,"44,43","55,55","26,96","63,06","9,99"
920240102,PASTEUR-GESNOUIN,H,2 337,1 143,1 194,467,1 683,188,"48,91","51,09","19,98","72,02","8,04"
920240504,CITE NOUVELLE,H,3 101,1 516,1 585,739,2 087,275,"48,89","51,11","23,83","67,30","8,87"
920240304,BERGES DE SEINE-BEAUJON,H,4 926,2 376,2 550,1 480,2 905,541,"48,23","51,77","30,04","58,97","10,98"
920240401,MOZART,H,3 200,1 489,1 711,854,2 092,253,"46,53","53,47","26,69","65,38","7,91"
920240502,CALMETTE,H,2 757,1 427,1 330,603,1 826,328,"51,76","48,24","21,87","66,23","11,90"
920250107,CERISIERS,H,2 275,1 050,1 225,497,1 302,476,"46,15","53,85","21,85","57,23","20,92"
920250110,WIENER-GARAMONT,H,2 570,1 203,1 368,786,1 458,327,"46,81","53,23","30,58","56,73","12,72"
920250403,JEANNE GLEUZER-GROS GRES,H,4 004,2 144,1 860,1 125,2 461,418,"53,55","46,45","28,10","61,46","10,44"
920250201,FOSSES JEAN NORD-STALINGRAD-TOUR Z,H,2 407,1 122,1 286,828,1 286,293,"46,61","53,43","34,40","53,43","12,17"
920250203,FOSSES JEAN SUD,H,2 974,1 585,1 389,778,1 789,407,"53,30","46,70","26,16","60,15","13,69"
920250111,LEON BOURGEOIS,H,2 739,1 388,1 351,781,1 609,350,"50,68","49,32","28,51","58,74","12,78"
920250102,MARCEAU-CHAMPARONS,H,2 816,1 380,1 436,778,1 658,380,"49,01","50,99","27,63","58,88","13,49"
920250304,GABRIEL PERI-ILOT26,H,2 874,1 386,1 487,915,1 715,243,"48,23","51,74","31,84","59,67","8,46"
920250104,VICTOR HUGO,H,2 419,1 149,1 271,712,1 406,301,"47,50","52,54","29,43","58,12","12,44"
920250101,SAINT-DENIS,H,2 478,1 171,1 307,652,1 530,296,"47,26","52,74","26,31","61,74","11,95"
920250206,STADE BERTHELOT,H,2 167,1 029,1 138,666,1 265,236,"47,49","52,51","30,73","58,38","10,89"
920250108,LES VALLEES,H,2 572,1 262,1 310,668,1 568,337,"49,07","50,93","25,97","60,96","13,10"
920250210,STRASBOURG,H,2 821,1 317,1 504,676,1 880,266,"46,69","53,31","23,96","66,64","9,43"
920250205,GARE DU STADE,H,2 536,1 169,1 366,799,1 462,275,"46,10","53,86","31,51","57,65","10,84"
920250204,ROUSSEAU-SOLFERINO,H,2 754,1 251,1 503,726,1 665,363,"45,42","54,58","26,36","60,46","13,18"
920250202,FOSS. JEAN NORD-GYMNASE-PARC CAILLEBOTTE,H,2 185,1 079,1 106,726,1 227,232,"49,38","50,62","33,23","56,16","10,62"
920250402,CANIBOUTS-CHAMPY,H,2 676,1 257,1 418,858,1 601,217,"46,97","52,99","32,06","59,83","8,11"
920250303,SALVADOR ALLENDE-EGALITE,H,2 678,1 256,1 422,784,1 581,313,"46,90","53,10","29,28","59,04","11,69"
920250302,ARAGON PAVILLONNAIRE,H,3 696,1 777,1 920,1 019,2 290,387,"48,08","51,95","27,57","61,96","10,47"
920250306,MOSLARD-AGRICULTURE,H,2 455,1 169,1 287,655,1 473,328,"47,62","52,42","26,68","60,00","13,36"
920250209,GAGARINE,H,1 650,823,827,384,935,330,"49,88","50,12","23,27","56,67","20,00"
920250211,MUSICIENS-PAUL BERT,H,1 828,809,1 019,434,1 062,332,"44,26","55,74","23,74","58,10","18,16"
920250301,LES GREVES,H,2 315,1 076,1 238,820,1 313,183,"46,48","53,48","35,42","56,72","7,90"
920250212,JEANNE D'ARC-SALLE DES FETES,H,2 520,1 191,1 329,600,1 570,350,"47,26","52,74","23,81","62,30","13,89"
920250207,AUDRA-PAUL BERT,H,749,364,385,209,490,50,"48,60","51,40","27,90","65,42","6,68"
920250305,CIMETIERE-ILOT 1,H,2 333,1 092,1 241,632,1 224,478,"46,81","53,19","27,09","52,46","20,49"
920250105,MONTS CLAIRS,H,2 077,959,1 117,570,1 169,338,"46,17","53,78","27,44","56,28","16,27"
920250106,MAIRIE-FORUM,H,2 011,931,1 080,443,1 285,283,"46,30","53,70","22,03","63,90","14,07"
920250109,HENRI BARBUSSE SUD,H,3 598,1 784,1 814,1 019,2 260,318,"49,58","50,42","28,32","62,81","8,84"
920250208,USINE DES EAUX-ILE MARANTE,H,2 077,931,1 146,633,1 100,343,"44,82","55,18","30,48","52,96","16,51"
920250103,AGENT SARRE,H,2 692,1 318,1 374,693,1 690,309,"48,96","51,04","25,74","62,78","11,48"
920250401,CHARLES DE GAULLE SUD-VICTOR BASCH,H,3 613,1 760,1 853,1 034,2 287,292,"48,71","51,29","28,62","63,30","8,08"
920250113,CENTRE VILLE-EGLISE ST-PIERRE ST-PAUL,H,3 018,1 460,1 557,812,1 802,404,"48,38","51,59","26,91","59,71","13,39"
920260202,VILLEBOIS-MAREUIL,H,2 236,1 043,1 193,466,1 340,429,"46,65","53,35","20,84","59,93","19,19"
920260203,FRANKLIN,H,4 030,1 927,2 103,982,2 518,529,"47,82","52,18","24,37","62,48","13,13"
920260303,BERTALOT,H,2 553,1 100,1 453,688,1 563,301,"43,09","56,91","26,95","61,22","11,79"
920260406,ARCHE,H,4 832,2 409,2 422,1 243,3 353,236,"49,86","50,12","25,72","69,39","4,88"
920260305,FALLET,H,2 397,1 074,1 322,539,1 551,307,"44,81","55,15","22,49","64,71","12,81"
920260402,GAULTIER,H,2 696,1 262,1 433,585,1 766,344,"46,81","53,15","21,70","65,50","12,76"
920260502,SEGOFFIN,H,2 540,1 185,1 355,500,1 681,359,"46,65","53,35","19,69","66,18","14,13"
920260301,QUINET,H,2 111,1 002,1 109,491,1 315,305,"47,47","52,53","23,26","62,29","14,45"
920260302,VIGNY,H,2 129,905,1 224,434,1 353,341,"42,51","57,49","20,39","63,55","16,02"
920260405,ETUDIANTS,H,3 115,1 508,1 607,1 015,1 977,124,"48,41","51,59","32,58","63,47","3,98"
920260603,PARMENTIER,H,2 597,1 259,1 338,527,1 737,333,"48,48","51,52","20,29","66,88","12,82"
920260103,JEAN BLOT,H,2 725,1 302,1 423,624,1 759,342,"47,78","52,22","22,90","64,55","12,55"
